pattern,label,e_f,e_p,n_f,n_p,ochiai,tarantula,dstar,jaccard,op2,rrf_score,rank_rrf,rank,higher_in_positives,fail_pass_rate_delta,fisher_tested,p_value,q_value,reject_bh,reject_bh_exploratory,evidence_level
ACT :: INFORM :: ACT :: TERMINATE,global,64.0,25.0,29.0,12.0,0.7034666227732819,0.5045812912848924,75.85185185185185,0.5423728813559322,63.3421052631579,0.07733847637415622,1,1,True,0.012496367335077085,False,,,False,False,untested
ACT :: VERIFY_PASS :: PLAN :: ACT,global,57.0,28.0,36.0,9.0,0.6410972567400522,0.4474856779121578,50.765625,0.47107438016528924,56.26315789473684,0.07562724014336918,4,2,False,-0.14385353095030518,False,,,False,False,untested
VERIFY_PASS :: PLAN :: ACT :: INFORM,global,45.0,12.0,48.0,25.0,0.6180642325727469,0.598705501618123,33.75,0.42857142857142855,44.68421052631579,0.0763125763125763,3,3,True,0.15954664341761116,True,0.07153629903129792,0.13974324129434304,False,False,high_effect
INFORM :: ACT :: PLAN :: INFORM,global,30.0,7.0,63.0,30.0,0.5114214254947678,0.6303236797274275,12.857142857142858,0.3,29.81578947368421,0.07658450704225353,2,4,True,0.13339145597210111,True,0.09386581602417005,0.13974324129434304,False,False,tested_not_significant
ACT :: PLAN :: INFORM :: ACT,global,29.0,7.0,64.0,30.0,0.5011933191197055,0.6223897911832946,11.845070422535212,0.29,28.81578947368421,0.0733911513323278,5,5,True,0.12263876780005811,True,0.11505673097328271,0.13974324129434304,False,False,tested_not_significant
VERIFY_PASS :: PLAN :: INFORM :: PLAN,global,30.0,9.0,63.0,28.0,0.4981354813867179,0.5701078582434514,12.5,0.29411764705882354,29.763157894736842,0.07257504054009332,7,6,True,0.07933740191804706,False,,,False,False,untested
PLAN :: INFORM :: PLAN :: ACT,global,30.0,9.0,63.0,28.0,0.4981354813867179,0.5701078582434514,12.5,0.29411764705882354,29.763157894736842,0.07257504054009332,7,7,True,0.07933740191804706,False,,,False,False,untested
ACT :: VERIFY_PASS :: PLAN :: INFORM,global,30.0,9.0,63.0,28.0,0.4981354813867179,0.5701078582434514,12.5,0.29411764705882354,29.763157894736842,0.07257504054009332,7,8,True,0.07933740191804706,False,,,False,False,untested
PLAN :: INFORM :: ACT :: PLAN,global,28.0,7.0,65.0,30.0,0.4907751165796443,0.6141078838174274,10.88888888888889,0.28,27.81578947368421,0.07130434782608695,9,9,True,0.11188607962801511,True,0.13974324129434304,0.13974324129434304,False,False,tested_not_significant
ACT :: PLAN :: ERROR :: INFORM,global,16.0,4.0,77.0,33.0,0.37099111660813466,0.6141078838174274,3.1604938271604937,0.16494845360824742,15.894736842105264,0.06947577245449586,10,10,True,0.06393490264458007,False,,,False,False,untested
PLAN :: ERROR :: INFORM :: ACT,global,16.0,4.0,77.0,33.0,0.37099111660813466,0.6141078838174274,3.1604938271604937,0.16494845360824742,15.894736842105264,0.06947577245449586,10,11,True,0.06393490264458007,False,,,False,False,untested
PLAN :: ACT :: INFORM :: TERMINATE,global,17.0,7.0,76.0,30.0,0.3598336931672064,0.49140625,3.4819277108433737,0.17,16.81578947368421,0.0681096681096681,14,12,False,-0.006393490264458013,False,,,False,False,untested
ERROR :: ACT :: PLAN :: ERROR,global,12.0,2.0,81.0,35.0,0.33256439728421594,0.7047619047619047,1.7349397590361446,0.12631578947368421,11.947368421052632,0.06852488496324113,13,13,True,0.07497820401046207,False,,,False,False,untested
INFORM :: REQUEST :: INFORM :: ACT,global,11.0,1.0,82.0,36.0,0.3292763870490873,0.814,1.4578313253012047,0.11702127659574468,10.973684210526315,0.0686938886938887,12,14,True,0.0912525428654461,False,,,False,False,untested
