pattern,label,e_f,e_p,n_f,n_p,ochiai,tarantula,dstar,jaccard,op2,rrf_score,rank_rrf,rank,higher_in_positives,fail_pass_rate_delta,fisher_tested,p_value,q_value,reject_bh,reject_bh_exploratory,evidence_level
PLAN :: ACT :: TERMINATE :: ACT,global,9.0,6.0,5.0,10.0,0.6210590034081188,0.6315789473684211,7.363636363636363,0.45,8.647058823529411,0.08118237599993286,1,1,True,0.2678571428571429,True,0.13615173837229994,0.27230347674459987,False,False,high_effect
TERMINATE :: PLAN :: ACT :: PLAN,global,10.0,11.0,4.0,5.0,0.5832118435198043,0.5095541401273885,6.666666666666667,0.4,9.352941176470589,0.07948642175008555,2,2,True,0.0267857142857143,False,,,False,False,untested
ACT :: PLAN :: ACT :: PLAN,global,9.0,11.0,5.0,5.0,0.5378528742004771,0.4832214765100672,5.0625,0.36,8.352941176470589,0.07777777777777778,3,3,False,-0.044642857142857095,False,,,False,False,untested
ACT :: TERMINATE :: ACT :: PLAN,global,7.0,6.0,7.0,10.0,0.5188745216627708,0.5714285714285714,3.769230769230769,0.35,6.647058823529412,0.07765151515151515,4,4,True,0.125,True,0.37449871555450354,0.37449871555450354,False,False,tested_not_significant
ERROR :: PLAN :: ACT :: VERIFY_FAIL,global,4.0,1.0,10.0,15.0,0.47809144373375745,0.8205128205128205,1.4545454545454546,0.26666666666666666,3.9411764705882355,0.07678031942773808,5,5,True,0.2232142857142857,True,0.12643678160919536,0.27230347674459987,False,False,tested_not_significant
TERMINATE :: ACT :: PLAN :: ACT,global,6.0,7.0,8.0,9.0,0.4447495899966607,0.49484536082474223,2.4,0.2857142857142857,5.588235294117647,0.07579811492854971,6,6,False,-0.008928571428571452,False,,,False,False,untested
ACT :: TERMINATE :: PLAN :: TERMINATE,global,4.0,2.0,10.0,14.0,0.4364357804719848,0.6956521739130435,1.3333333333333333,0.25,3.8823529411764706,0.0753915432326036,7,7,True,0.1607142857142857,True,0.26130268199233714,0.34840357598978283,False,False,tested_not_significant
REQUEST :: PLAN :: ACT :: ERROR,global,4.0,3.0,10.0,13.0,0.40406101782088427,0.6037735849056604,1.2307692307692308,0.23529411764705882,3.823529411764706,0.07356875860712178,8,8,True,0.0982142857142857,False,,,False,False,untested
INFORM :: PLAN :: ACT :: PLAN,global,5.0,7.0,9.0,9.0,0.38575837490522974,0.449438202247191,1.5625,0.23809523809523808,4.588235294117647,0.07320029641614618,9,9,False,-0.08035714285714285,False,,,False,False,untested
TERMINATE :: PLAN :: TERMINATE :: PLAN,global,3.0,2.0,11.0,14.0,0.35856858280031806,0.631578947368421,0.6923076923076923,0.1875,2.8823529411764706,0.07063637144972762,11,10,True,0.08928571428571427,False,,,False,False,untested
ACT :: INFORM :: PLAN :: ACT,global,4.0,5.0,10.0,11.0,0.3563483225498992,0.47761194029850745,1.0666666666666667,0.21052631578947367,3.7058823529411766,0.0710261569416499,10,11,False,-0.0267857142857143,False,,,False,False,untested
ACT :: PLAN :: ACT :: INFORM,global,4.0,6.0,10.0,10.0,0.3380617018914066,0.4324324324324324,1.0,0.2,3.6470588235294117,0.06965592352916297,12,12,False,-0.0892857142857143,False,,,False,False,untested
PLAN :: TERMINATE :: PLAN :: ACT,global,3.0,3.0,11.0,13.0,0.3273268353539886,0.5333333333333333,0.6428571428571429,0.17647058823529413,2.823529411764706,0.06862400327131467,13,13,True,0.026785714285714274,False,,,False,False,untested
PLAN :: ACT :: INFORM :: PLAN,global,4.0,7.0,10.0,9.0,0.3223291856101521,0.3950617283950617,0.9411764705882353,0.19047619047619047,3.588235294117647,0.06851351351351351,14,14,False,-0.1517857142857143,False,,,False,False,untested
TERMINATE :: PLAN :: ACT :: TERMINATE,global,4.0,8.0,10.0,8.0,0.3086066999241838,0.36363636363636365,0.8888888888888888,0.18181818181818182,3.5294117647058822,0.06740200185766156,15,15,False,-0.2142857142857143,False,,,False,False,untested
INFORM :: PLAN :: ACT :: INFORM,global,3.0,4.0,11.0,12.0,0.30304576336566325,0.4615384615384615,0.6,0.16666666666666666,2.764705882352941,0.06652046783625731,16,16,False,-0.035714285714285726,False,,,False,False,untested
REQUEST :: PLAN :: ACT :: INFORM,global,3.0,6.0,11.0,10.0,0.2672612419124244,0.3636363636363636,0.5294117647058824,0.15,2.6470588235294117,0.06493506493506494,17,17,False,-0.16071428571428573,False,,,False,False,untested
