pattern,label,e_f,e_p,n_f,n_p,ochiai,tarantula,dstar,jaccard,op2,rrf_score,rank_rrf,rank,higher_in_positives,fail_pass_rate_delta,fisher_tested,p_value,q_value,reject_bh,reject_bh_exploratory,evidence_level
INFORM :: PLAN :: ACT :: INFORM :: PLAN,global,76.0,21.0,17.0,16.0,0.8001773442717419,0.5901364113326337,152.0,0.6666666666666666,75.44736842105263,0.07720167746854747,1,1,True,0.24963673350770132,True,0.003869152844483015,0.027084069911381105,True,True,bh_significant
INFORM :: PLAN :: ACT :: INFORM :: ACT,global,63.0,25.0,30.0,12.0,0.6963983590494764,0.5006443298969072,72.16363636363636,0.5338983050847458,62.3421052631579,0.07447120418848167,2,2,True,0.0017436791630339732,False,,,False,False,untested
PLAN :: ACT :: INFORM :: ACT :: TERMINATE,global,63.0,25.0,30.0,12.0,0.6963983590494764,0.5006443298969072,72.16363636363636,0.5338983050847458,62.3421052631579,0.07447120418848167,2,3,True,0.0017436791630339732,False,,,False,False,untested
INFORM :: ACT :: VERIFY_PASS :: PLAN :: ACT,global,57.0,28.0,36.0,9.0,0.6410972567400522,0.4474856779121578,50.765625,0.47107438016528924,56.26315789473684,0.07230392156862744,6,4,False,-0.14385353095030518,False,,,False,False,untested
VERIFY_PASS :: PLAN :: ACT :: INFORM :: PLAN,global,45.0,12.0,48.0,25.0,0.6180642325727469,0.598705501618123,33.75,0.42857142857142855,44.68421052631579,0.07287947776526972,4,5,True,0.15954664341761116,True,0.07153629903129792,0.13141214243383806,False,False,high_effect
ACT :: VERIFY_PASS :: PLAN :: ACT :: INFORM,global,45.0,12.0,48.0,25.0,0.6180642325727469,0.598705501618123,33.75,0.42857142857142855,44.68421052631579,0.07287947776526972,4,6,True,0.15954664341761116,True,0.07153629903129792,0.13141214243383806,False,False,high_effect
INFORM :: ACT :: INFORM :: ACT :: VERIFY_PASS,global,53.0,31.0,40.0,6.0,0.599645739416882,0.40483071841453344,39.563380281690144,0.4274193548387097,52.18421052631579,0.0702353616532721,8,7,False,-0.2679453647195582,False,,,False,False,untested
ACT :: INFORM :: ACT :: PLAN :: INFORM,global,30.0,7.0,63.0,30.0,0.5114214254947678,0.6303236797274275,12.857142857142858,0.3,29.81578947368421,0.07151747655583973,7,8,True,0.13339145597210111,True,0.09386581602417005,0.13141214243383806,False,False,tested_not_significant
INFORM :: ACT :: INFORM :: ACT :: INFORM,global,38.0,22.0,55.0,15.0,0.5087055749715826,0.4073001158748552,18.753246753246753,0.33043478260869563,37.421052631578945,0.0683191385460896,9,9,False,-0.1859924440569602,False,,,False,False,untested
INFORM :: ACT :: PLAN :: INFORM :: ACT,global,29.0,7.0,64.0,30.0,0.5011933191197055,0.6223897911832946,11.845070422535212,0.29,28.81578947368421,0.06798414956309692,10,10,True,0.12263876780005811,True,0.11505673097328271,0.13423285280216316,False,False,tested_not_significant
ACT :: VERIFY_PASS :: PLAN :: INFORM :: PLAN,global,30.0,9.0,63.0,28.0,0.4981354813867179,0.5701078582434514,12.5,0.29411764705882354,29.763157894736842,0.06686225651742893,12,11,True,0.07933740191804706,False,,,False,False,untested
PLAN :: INFORM :: PLAN :: ACT :: INFORM,global,30.0,9.0,63.0,28.0,0.4981354813867179,0.5701078582434514,12.5,0.29411764705882354,29.763157894736842,0.06686225651742893,12,12,True,0.07933740191804706,False,,,False,False,untested
INFORM :: ACT :: VERIFY_PASS :: PLAN :: INFORM,global,30.0,9.0,63.0,28.0,0.4981354813867179,0.5701078582434514,12.5,0.29411764705882354,29.763157894736842,0.06686225651742893,12,13,True,0.07933740191804706,False,,,False,False,untested
VERIFY_PASS :: PLAN :: INFORM :: PLAN :: ACT,global,30.0,9.0,63.0,28.0,0.4981354813867179,0.5701078582434514,12.5,0.29411764705882354,29.763157894736842,0.06686225651742893,12,14,True,0.07933740191804706,False,,,False,False,untested
ACT :: PLAN :: INFORM :: ACT :: PLAN,global,28.0,7.0,65.0,30.0,0.4907751165796443,0.6141078838174274,10.88888888888889,0.28,27.81578947368421,0.06615384615384616,15,15,True,0.11188607962801511,True,0.13974324129434304,0.13974324129434304,False,False,tested_not_significant
PLAN :: ACT :: INFORM :: ACT :: VERIFY_PASS,global,15.0,2.0,78.0,35.0,0.37724659112089265,0.7489878542510121,2.8125,0.15789473684210525,14.947368421052632,0.06590514748409484,16,16,True,0.1072362685265911,True,0.08325262057519556,0.13141214243383806,False,False,tested_not_significant
PLAN :: INFORM :: ACT :: PLAN :: ACT,global,16.0,4.0,77.0,33.0,0.37099111660813466,0.6141078838174274,3.1604938271604937,0.16494845360824742,15.894736842105264,0.06476856476856478,17,17,True,0.06393490264458007,False,,,False,False,untested
INFORM :: PLAN :: ACT :: INFORM :: TERMINATE,global,17.0,7.0,76.0,30.0,0.3598336931672064,0.49140625,3.4819277108433737,0.17,16.81578947368421,0.06229419703103913,21,18,False,-0.006393490264458013,False,,,False,False,untested
ACT :: PLAN :: ERROR :: INFORM :: ACT,global,15.0,4.0,78.0,33.0,0.3568395510523549,0.598705501618123,2.7439024390243905,0.15463917525773196,14.894736842105264,0.06258440405911178,19,19,True,0.05318221447253704,False,,,False,False,untested
PLAN :: INFORM :: ACT :: PLAN :: INFORM,global,15.0,4.0,78.0,33.0,0.3568395510523549,0.598705501618123,2.7439024390243905,0.15463917525773196,14.894736842105264,0.06258440405911178,19,20,True,0.05318221447253704,False,,,False,False,untested
ERROR :: ACT :: PLAN :: ERROR :: INFORM,global,12.0,2.0,81.0,35.0,0.33256439728421594,0.7047619047619047,1.7349397590361446,0.12631578947368421,11.947368421052632,0.06289622956289623,18,21,True,0.07497820401046207,False,,,False,False,untested
INFORM :: REQUEST :: INFORM :: ACT :: INFORM,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.060487366766337695,24,22,True,0.08049985469340308,False,,,False,False,untested
INFORM :: PLAN :: INFORM :: REQUEST :: INFORM,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.060487366766337695,24,23,True,0.08049985469340308,False,,,False,False,untested
REQUEST :: INFORM :: ACT :: INFORM :: ACT,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.060487366766337695,24,24,True,0.08049985469340308,False,,,False,False,untested
INFORM :: ACT :: ERROR :: ACT :: PLAN,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.060487366766337695,24,25,True,0.08049985469340308,False,,,False,False,untested
PLAN :: INFORM :: REQUEST :: INFORM :: ACT,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.060487366766337695,24,26,True,0.08049985469340308,False,,,False,False,untested
PLAN :: INFORM :: PLAN :: INFORM :: REQUEST,global,10.0,1.0,83.0,36.0,0.3126526997403612,0.7991360691144708,1.1904761904761905,0.10638297872340426,9.973684210526315,0.060487366766337695,24,27,True,0.08049985469340308,False,,,False,False,untested
PLAN :: INFORM :: ACT :: VERIFY_PASS :: PLAN,global,11.0,3.0,82.0,34.0,0.3048506975105313,0.5932944606413995,1.423529411764706,0.11458333333333333,10.921052631578947,0.058376353959324924,28,28,True,0.03719848881139204,False,,,False,False,untested
ACT :: PLAN :: INFORM :: ACT :: VERIFY_PASS,global,11.0,3.0,82.0,34.0,0.3048506975105313,0.5932944606413995,1.423529411764706,0.11458333333333333,10.921052631578947,0.058376353959324924,28,29,True,0.03719848881139204,False,,,False,False,untested
ACT :: INFORM :: ACT :: ERROR :: ACT,global,9.0,1.0,84.0,36.0,0.2951216261027788,0.7816901408450704,0.9529411764705882,0.09574468085106383,8.973684210526315,0.057061876468336506,30,30,True,0.06974716652136007,False,,,False,False,untested
ACT :: ERROR :: ACT :: PLAN :: ERROR,global,9.0,1.0,84.0,36.0,0.2951216261027788,0.7816901408450704,0.9529411764705882,0.09574468085106383,8.973684210526315,0.057061876468336506,30,31,True,0.06974716652136007,False,,,False,False,untested
INFORM :: ACT :: INFORM :: ACT :: ERROR,global,10.0,3.0,83.0,34.0,0.2875986542715254,0.5701078582434514,1.1627906976744187,0.10416666666666667,9.921052631578947,0.0538955699455237,40,32,True,0.026445800639349024,False,,,False,False,untested
ACT :: PLAN :: INFORM :: ACT :: INFORM,global,7.0,1.0,86.0,36.0,0.2566324512873683,0.7357954545454546,0.5632183908045977,0.07446808510638298,6.973684210526316,0.054830217064259626,33,33,True,0.04824179017727405,False,,,False,False,untested
PLAN :: ERROR :: INFORM :: ACT :: VERIFY_PASS,global,7.0,1.0,86.0,36.0,0.2566324512873683,0.7357954545454546,0.5632183908045977,0.07446808510638298,6.973684210526316,0.054830217064259626,33,34,True,0.04824179017727405,False,,,False,False,untested
ERROR :: INFORM :: ACT :: VERIFY_PASS :: PLAN,global,7.0,1.0,86.0,36.0,0.2566324512873683,0.7357954545454546,0.5632183908045977,0.07446808510638298,6.973684210526316,0.054830217064259626,33,35,True,0.04824179017727405,False,,,False,False,untested
ACT :: INFORM :: ACT :: PLAN :: VERIFY_FAIL,global,7.0,2.0,86.0,35.0,0.24195539543709924,0.5820224719101125,0.5568181818181818,0.07368421052631578,6.947368421052632,0.05161388983725959,41,36,True,0.02121476315024702,False,,,False,False,untested
ACT :: VERIFY_PASS :: PLAN :: ACT :: PLAN,global,12.0,16.0,81.0,21.0,0.23515854050088617,0.22981366459627328,1.4845360824742269,0.11009174311926606,11.578947368421053,0.05438397749221563,36,37,False,-0.30340017436791633,False,,,False,False,untested
ACT :: PLAN :: ACT :: INFORM :: PLAN,global,12.0,16.0,81.0,21.0,0.23515854050088617,0.22981366459627328,1.4845360824742269,0.11009174311926606,11.578947368421053,0.05438397749221563,36,38,False,-0.30340017436791633,False,,,False,False,untested
PLAN :: ACT :: PLAN :: ACT :: INFORM,global,12.0,16.0,81.0,21.0,0.23515854050088617,0.22981366459627328,1.4845360824742269,0.11009174311926606,11.578947368421053,0.05438397749221563,36,39,False,-0.30340017436791633,False,,,False,False,untested
VERIFY_PASS :: PLAN :: ACT :: PLAN :: ACT,global,12.0,16.0,81.0,21.0,0.23515854050088617,0.22981366459627328,1.4845360824742269,0.11009174311926606,11.578947368421053,0.05438397749221563,36,40,False,-0.30340017436791633,False,,,False,False,untested
INFORM :: VERIFY_FAIL :: ACT :: INFORM :: ACT,global,5.0,0.0,88.0,37.0,0.23186944788008415,1.0,0.2840909090909091,0.053763440860215055,5.0,0.054072210499738496,39,41,True,0.053763440860215055,False,,,False,False,untested
